t_s,phase,frame_number,interval_ms
20.130,warmup,991,20.256
20.150,warmup,992,20.335
20.170,warmup,993,19.584
20.190,warmup,994,20.002
20.210,warmup,995,19.882
20.230,warmup,996,20.458
20.249,warmup,997,18.587
20.270,warmup,998,21.036
20.290,warmup,999,19.936
20.312,warmup,1000,22.649
20.329,warmup,1001,16.173
20.351,warmup,1002,21.845
20.370,warmup,1003,19.903
20.390,warmup,1004,19.834
20.409,warmup,1005,18.931
20.430,warmup,1006,20.371
20.451,warmup,1007,21.790
20.470,warmup,1008,18.990
20.490,warmup,1009,19.678
20.509,warmup,1010,18.897
20.529,warmup,1011,20.238
20.550,warmup,1012,20.843
20.569,warmup,1013,19.031
20.589,warmup,1014,19.713
20.609,warmup,1015,20.486
20.629,warmup,1016,19.778
20.650,warmup,1017,21.042
20.669,warmup,1018,18.741
20.688,warmup,1019,19.349
20.710,warmup,1020,21.494
20.728,warmup,1021,18.821
20.750,warmup,1022,21.561
20.769,warmup,1023,19.434
20.790,warmup,1024,20.148
20.810,warmup,1025,20.141
20.829,warmup,1026,18.889
20.851,warmup,1027,22.047
20.872,warmup,1028,21.727
20.888,warmup,1029,15.849
20.909,warmup,1030,20.782
20.930,warmup,1031,21.110
20.949,warmup,1032,18.942
20.969,warmup,1033,20.134
20.990,warmup,1034,20.543
21.009,warmup,1035,19.215
21.029,warmup,1036,20.217
21.048,warmup,1037,19.083
21.070,warmup,1038,21.456
21.090,warmup,1039,20.131
21.110,warmup,1040,20.082
21.130,warmup,1041,19.997
21.153,warmup,1042,22.728
21.169,warmup,1043,16.043
21.190,warmup,1044,21.076
21.210,warmup,1045,20.305
21.230,warmup,1046,19.954
21.250,warmup,1047,19.742
21.271,warmup,1048,20.908
21.289,warmup,1049,18.766
21.310,warmup,1050,20.561
21.329,warmup,1051,18.998
21.351,warmup,1052,21.910
21.370,warmup,1053,19.102
21.389,warmup,1054,18.981
21.410,warmup,1055,21.051
21.432,warmup,1056,22.235
21.451,warmup,1057,18.495
21.470,warmup,1058,19.017
21.491,warmup,1059,21.142
21.511,warmup,1060,19.778
21.531,warmup,1061,20.101
21.551,warmup,1062,20.428
21.570,warmup,1063,19.208
21.589,warmup,1064,18.762
21.610,warmup,1065,20.569
21.629,warmup,1066,19.635
21.649,warmup,1067,19.952
21.669,warmup,1068,20.058
21.690,warmup,1069,20.266
21.713,warmup,1070,23.643
21.729,warmup,1071,15.888
21.750,warmup,1072,20.360
21.771,warmup,1073,20.938
21.789,warmup,1074,18.843
21.810,warmup,1075,20.133
21.830,warmup,1076,20.150
21.849,warmup,1077,19.368
21.869,warmup,1078,20.184
21.890,warmup,1079,20.829
21.909,warmup,1080,19.006
21.929,warmup,1081,20.095
21.948,warmup,1082,19.037
21.969,warmup,1083,21.035
21.993,warmup,1084,24.114
22.009,warmup,1085,15.564
22.030,warmup,1086,20.887
22.051,warmup,1087,20.866
22.070,warmup,1088,19.073
22.090,warmup,1089,19.788
22.110,warmup,1090,20.402
22.130,warmup,1091,19.641
22.149,warmup,1092,19.904
22.169,warmup,1093,19.741
22.189,warmup,1094,19.948
22.209,warmup,1095,19.673
22.228,warmup,1096,19.385
22.249,warmup,1097,20.704
22.273,warmup,1098,23.915
22.289,warmup,1099,15.848
22.311,warmup,1100,21.887
22.330,warmup,1101,19.532
22.349,warmup,1102,19.301
22.369,warmup,1103,19.838
22.390,warmup,1104,20.513
22.409,warmup,1105,19.525
22.429,warmup,1106,19.926
22.451,warmup,1107,22.224
22.468,warmup,1108,16.917
22.490,warmup,1109,21.985
22.509,warmup,1110,18.845
22.532,warmup,1111,23.083
22.555,warmup,1112,22.457
22.570,warmup,1113,15.352
22.591,warmup,1114,20.941
22.610,warmup,1115,19.505
22.628,warmup,1116,17.872
22.649,warmup,1117,20.851
22.670,warmup,1118,21.077
22.689,warmup,1119,18.227
22.709,warmup,1120,20.496
22.730,warmup,1121,21.387
22.750,warmup,1122,19.194
22.770,warmup,1123,20.009
22.789,warmup,1124,18.965
22.810,warmup,1125,21.088
22.833,warmup,1126,23.007
22.848,warmup,1127,15.789
22.870,warmup,1128,21.262
22.891,warmup,1129,21.043
22.910,warmup,1130,18.765
22.930,warmup,1131,20.078
22.951,warmup,1132,21.229
22.970,warmup,1133,18.792
22.989,warmup,1134,19.822
23.012,warmup,1135,22.173
23.030,warmup,1136,18.004
23.050,warmup,1137,20.594
23.070,warmup,1138,20.107
23.090,warmup,1139,19.333
23.113,warmup,1140,23.322
23.130,warmup,1141,16.886
23.151,warmup,1142,21.077
23.171,warmup,1143,20.030
23.190,warmup,1144,18.900
23.211,warmup,1145,21.154
23.232,warmup,1146,20.622
23.251,warmup,1147,19.324
23.271,warmup,1148,19.954
23.290,warmup,1149,18.668
23.310,warmup,1150,20.230
23.331,warmup,1151,20.681
23.350,warmup,1152,19.167
23.371,warmup,1153,20.966
23.394,warmup,1154,23.407
23.411,warmup,1155,16.620
23.430,warmup,1156,19.000
23.451,warmup,1157,21.488
23.470,warmup,1158,18.506
23.491,warmup,1159,20.979
23.512,warmup,1160,21.102
23.531,warmup,1161,19.255
23.551,warmup,1162,19.735
23.572,warmup,1163,21.711
23.591,warmup,1164,18.489
23.611,warmup,1165,20.080
23.629,warmup,1166,18.248
23.650,warmup,1167,20.826
23.673,warmup,1168,23.007
23.689,warmup,1169,15.462
23.711,warmup,1170,22.103
23.732,warmup,1171,20.976
23.750,warmup,1172,18.224
23.771,warmup,1173,21.515
23.791,warmup,1174,19.881
23.809,warmup,1175,18.129
23.830,warmup,1176,20.973
23.850,warmup,1177,19.765
23.870,warmup,1178,20.199
23.889,warmup,1179,19.115
23.909,warmup,1180,19.858
23.930,warmup,1181,20.999
23.954,warmup,1182,23.214
23.969,warmup,1183,15.823
23.990,warmup,1184,20.872
24.012,warmup,1185,21.630
24.029,warmup,1186,17.403
24.050,warmup,1187,21.003
24.071,warmup,1188,21.065
24.136,warmup,1190,65.114
24.150,warmup,1191,13.879
24.170,warmup,1192,20.013
24.189,warmup,1193,18.819
24.210,warmup,1194,21.337
24.234,warmup,1195,23.452
24.250,warmup,1196,16.103
24.271,warmup,1197,21.145
24.291,warmup,1198,19.962
24.311,warmup,1199,19.655
24.330,warmup,1200,18.905
24.353,warmup,1201,23.039
24.370,warmup,1202,17.024
24.391,warmup,1203,21.095
24.411,warmup,1204,19.849
24.431,warmup,1205,20.297
24.452,warmup,1206,21.376
24.469,warmup,1207,16.635
24.491,warmup,1208,21.821
24.515,warmup,1209,24.270
24.531,warmup,1210,16.022
24.551,warmup,1211,20.095
24.573,warmup,1212,21.472
24.590,warmup,1213,17.078
24.609,warmup,1214,19.564
24.631,warmup,1215,21.457
24.650,warmup,1216,19.232
24.671,warmup,1217,21.268
24.691,warmup,1218,19.758
24.709,warmup,1219,18.214
24.730,warmup,1220,20.653
24.749,warmup,1221,19.058
24.771,warmup,1222,21.851
24.795,warmup,1223,23.839
24.810,warmup,1224,15.193
24.831,warmup,1225,20.812
24.852,warmup,1226,21.796
24.871,warmup,1227,18.264
24.891,warmup,1228,20.440
24.912,warmup,1229,20.405
24.930,warmup,1230,18.213
24.951,warmup,1231,21.091
24.971,warmup,1232,19.855
24.991,warmup,1233,20.271
25.011,warmup,1234,19.769
25.030,warmup,1235,19.151
25.051,warmup,1236,20.876
25.074,warmup,1237,23.375
25.077,warmup,1237,2.834
25.090,warmup,1238,12.911
25.111,warmup,1239,20.781
25.132,warmup,1240,20.965
25.151,warmup,1241,19.258
25.170,warmup,1242,18.867
25.191,warmup,1243,21.455
25.210,warmup,1244,19.241
25.231,warmup,1245,20.056
25.252,warmup,1246,21.869
25.271,warmup,1247,18.153
25.290,warmup,1248,19.864
25.308,warmup,1249,17.623
25.331,warmup,1250,23.032
25.354,warmup,1251,22.461
25.370,warmup,1252,16.841
25.391,warmup,1253,20.626
25.411,warmup,1254,20.012
25.431,warmup,1255,19.701
25.450,warmup,1256,19.640
25.471,warmup,1257,20.999
25.489,warmup,1258,17.922
25.511,warmup,1259,21.631
25.531,warmup,1260,20.562
25.549,warmup,1261,17.883
25.570,warmup,1262,20.517
25.590,warmup,1263,19.933
25.610,warmup,1264,19.928
25.633,warmup,1265,23.563
25.649,warmup,1266,15.527
25.671,warmup,1267,21.890
25.693,warmup,1268,21.975
25.711,warmup,1269,17.956
25.731,warmup,1270,20.201
25.753,warmup,1271,21.698
25.770,warmup,1272,17.637
25.791,warmup,1273,20.349
25.811,warmup,1274,20.332
25.831,warmup,1275,20.238
25.850,warmup,1276,18.705
25.870,warmup,1277,20.376
25.891,warmup,1278,20.750
25.914,warmup,1279,23.421
25.931,warmup,1280,16.703
25.951,warmup,1281,19.785
25.972,warmup,1282,21.635
25.990,warmup,1283,17.387
26.011,warmup,1284,21.033
26.032,warmup,1285,21.258
26.051,warmup,1286,18.778
26.070,warmup,1287,19.009
26.085,warmup,1287,14.870
26.091,warmup,1288,5.981
26.109,warmup,1289,18.681
26.130,warmup,1290,20.569
26.148,warmup,1291,18.161
26.171,warmup,1292,22.926
26.194,warmup,1293,23.240
26.209,warmup,1294,15.062
26.230,warmup,1295,20.800
26.251,warmup,1296,20.944
26.269,warmup,1297,18.191
26.290,warmup,1298,20.177
26.311,warmup,1299,21.931
26.331,warmup,1300,19.312
26.350,warmup,1301,19.192
26.370,warmup,1302,20.114
26.391,warmup,1303,20.854
26.411,warmup,1304,19.985
26.430,warmup,1305,18.901
26.450,warmup,1306,20.163
26.473,warmup,1307,23.197
26.491,warmup,1308,17.453
26.511,warmup,1309,19.895
26.533,warmup,1310,22.530
26.551,warmup,1311,17.938
26.572,warmup,1312,20.555
26.592,warmup,1313,20.627
26.610,warmup,1314,17.465
26.631,warmup,1315,21.341
26.651,warmup,1316,19.927
26.671,warmup,1317,20.052
26.690,warmup,1318,19.416
26.709,warmup,1319,18.620
26.730,warmup,1320,21.433
26.753,warmup,1321,22.693
26.769,warmup,1322,16.182
26.790,warmup,1323,21.129
26.811,warmup,1324,20.464
26.831,warmup,1325,20.587
26.852,warmup,1326,20.051
26.872,warmup,1327,20.666
26.891,warmup,1328,18.358
26.911,warmup,1329,20.043
26.932,warmup,1330,20.944
26.951,warmup,1331,19.180
26.969,warmup,1332,18.753
26.990,warmup,1333,20.135
27.010,warmup,1334,20.715
27.034,warmup,1335,23.280
27.048,warmup,1336,14.556
27.070,warmup,1337,22.022
27.091,warmup,1338,20.741
27.110,warmup,1339,19.400
27.130,warmup,1340,19.984
27.151,warmup,1341,20.794
27.170,warmup,1342,19.150
27.190,warmup,1343,20.116
27.212,warmup,1344,21.884
27.230,warmup,1345,18.134
27.250,warmup,1346,20.096
27.268,warmup,1347,17.777
27.290,warmup,1348,21.994
27.316,warmup,1349,25.451
27.331,warmup,1350,15.168
27.352,warmup,1351,20.995
27.373,warmup,1352,21.310
27.391,warmup,1353,17.653
27.411,warmup,1354,20.035
27.432,warmup,1355,20.769
27.451,warmup,1356,19.221
27.471,warmup,1357,19.848
27.491,warmup,1358,19.933
27.512,warmup,1359,21.163
27.531,warmup,1360,18.873
27.551,warmup,1361,20.230
27.570,warmup,1362,19.489
27.594,warmup,1363,23.427
27.610,warmup,1364,15.676
27.631,warmup,1365,21.674
27.651,warmup,1366,19.624
27.670,warmup,1367,19.410
27.690,warmup,1368,20.157
27.711,warmup,1369,20.844
27.730,warmup,1370,18.996
27.750,warmup,1371,19.775
27.770,warmup,1372,20.293
27.790,warmup,1373,19.462
27.810,warmup,1374,19.993
27.829,warmup,1375,18.956
27.851,warmup,1376,21.872
27.875,warmup,1377,24.099
27.890,warmup,1378,15.203
27.911,warmup,1379,21.154
27.932,warmup,1380,20.638
27.952,warmup,1381,19.885
27.971,warmup,1382,19.050
27.991,warmup,1383,20.197
28.010,warmup,1384,19.689
28.030,warmup,1385,19.073
28.052,warmup,1386,21.966
28.070,warmup,1387,18.130
28.091,warmup,1388,20.910
28.110,warmup,1389,19.231
28.131,warmup,1390,20.886
28.154,warmup,1391,23.273
28.170,warmup,1392,15.639
28.191,warmup,1393,20.925
28.211,warmup,1394,20.941
28.229,warmup,1395,17.110
28.251,warmup,1396,22.007
28.271,warmup,1397,20.748
28.291,warmup,1398,19.285
28.311,warmup,1399,20.707
28.331,warmup,1400,19.799
28.349,warmup,1401,18.171
28.370,warmup,1402,21.148
28.389,warmup,1403,18.777
28.410,warmup,1404,21.021
28.434,warmup,1405,23.300
28.450,warmup,1406,16.919
28.470,warmup,1407,19.610
28.491,warmup,1408,20.840
28.510,warmup,1409,19.454
28.531,warmup,1410,20.443
28.552,warmup,1411,21.208
28.570,warmup,1412,18.188
28.591,warmup,1413,20.730
28.611,warmup,1414,20.415
28.631,warmup,1415,19.316
28.651,warmup,1416,20.177
28.670,warmup,1417,18.739
28.690,warmup,1418,20.100
28.714,warmup,1419,24.102
28.730,warmup,1420,15.933
28.750,warmup,1421,20.733
28.772,warmup,1422,21.265
28.791,warmup,1423,19.353
28.811,warmup,1424,19.905
28.832,warmup,1425,20.820
28.851,warmup,1426,19.103
28.869,warmup,1427,18.175
28.890,warmup,1428,20.835
28.911,warmup,1429,21.082
28.931,warmup,1430,20.059
28.950,warmup,1431,18.990
28.971,warmup,1432,21.048
28.995,warmup,1433,24.269
29.010,warmup,1434,14.710
29.031,warmup,1435,20.933
29.052,warmup,1436,21.143
29.070,warmup,1437,17.866
29.091,warmup,1438,21.200
29.112,warmup,1439,20.838
29.131,warmup,1440,18.827
29.150,warmup,1441,19.118
29.171,warmup,1442,20.908
29.190,warmup,1443,19.583
29.211,warmup,1444,20.213
29.230,warmup,1445,18.845
29.250,warmup,1446,20.143
29.274,warmup,1447,24.254
29.289,warmup,1448,15.505
29.310,warmup,1449,20.829
29.331,warmup,1450,20.501
29.350,warmup,1451,19.441
29.370,warmup,1452,19.892
29.391,warmup,1453,21.273
29.409,warmup,1454,17.999
29.430,warmup,1455,20.762
29.451,warmup,1456,20.796
29.470,warmup,1457,19.330
29.490,warmup,1458,20.113
29.510,warmup,1459,20.128
29.532,warmup,1460,21.276
29.554,warmup,1461,22.542
29.569,warmup,1462,14.805
29.589,warmup,1463,20.122
29.612,warmup,1464,22.613
29.630,warmup,1465,17.906
29.651,warmup,1466,21.112
29.672,warmup,1467,21.068
29.692,warmup,1468,20.200
29.711,warmup,1469,18.696
29.732,warmup,1470,21.309
29.751,warmup,1471,18.780
29.770,warmup,1472,18.861
29.789,warmup,1473,19.471
29.810,warmup,1474,21.159
29.834,warmup,1475,23.617
29.849,warmup,1476,15.157
29.870,warmup,1477,20.854
29.892,warmup,1478,21.854
29.911,warmup,1479,19.067
29.931,warmup,1480,19.829
29.952,warmup,1481,20.836
29.971,warmup,1482,19.070
29.990,warmup,1483,19.729
30.012,warmup,1484,21.270
30.031,warmup,1485,18.909
30.050,warmup,1486,18.988
30.070,warmup,1487,20.078
30.091,warmup,1488,20.863
30.113,warmup,1489,22.644
30.130,warmup,1490,16.358
30.151,warmup,1491,21.058
30.171,warmup,1492,20.453
30.191,warmup,1493,19.472
30.211,warmup,1494,20.173
30.232,warmup,1495,21.068
30.251,warmup,1496,19.355
30.271,warmup,1497,19.928
30.291,warmup,1498,19.498
30.309,warmup,1499,18.653
30.330,warmup,1500,20.917
30.349,warmup,1501,19.036
30.370,warmup,1502,20.962
30.394,warmup,1503,23.703
30.409,warmup,1504,15.265
30.430,warmup,1505,21.046
30.452,warmup,1506,21.407
30.471,warmup,1507,19.073
30.491,warmup,1508,20.076
30.512,warmup,1509,21.017
30.531,warmup,1510,18.899
30.550,warmup,1511,19.632
30.571,warmup,1512,20.771
30.590,warmup,1513,19.080
30.611,warmup,1514,20.643
30.630,warmup,1515,18.842
30.650,warmup,1516,20.307
30.675,warmup,1517,24.746
30.691,warmup,1518,16.484
30.711,warmup,1519,19.702
30.732,warmup,1520,21.028
30.751,warmup,1521,18.973
30.771,warmup,1522,20.051
30.792,warmup,1523,20.973
30.811,warmup,1524,18.955
30.831,warmup,1525,19.871
30.851,warmup,1526,20.079
30.871,warmup,1527,20.003
30.891,warmup,1528,19.902
30.913,warmup,1529,22.561
30.931,warmup,1530,17.477
30.954,warmup,1531,23.207
30.970,warmup,1532,15.696
30.990,warmup,1533,20.896
31.012,warmup,1534,21.071
31.030,warmup,1535,18.612
31.052,warmup,1536,21.386
31.071,warmup,1537,19.912
31.090,warmup,1538,18.433
31.111,warmup,1539,20.999
31.132,warmup,1540,20.902
31.151,warmup,1541,19.192
31.171,warmup,1542,19.927
31.190,warmup,1543,18.889
31.211,warmup,1544,21.003
31.234,warmup,1545,23.604
31.251,warmup,1546,16.392
31.271,warmup,1547,20.140
31.291,warmup,1548,20.432
31.311,warmup,1549,19.180
31.330,warmup,1550,19.845
31.352,warmup,1551,21.398
31.369,warmup,1552,17.716
31.389,warmup,1553,19.890
31.410,warmup,1554,21.051
31.430,warmup,1555,19.902
31.451,warmup,1556,20.315
31.468,warmup,1557,17.723
31.490,warmup,1558,21.901
31.514,warmup,1559,23.732
31.530,warmup,1560,15.933
31.550,warmup,1561,20.490
31.571,warmup,1562,20.504
31.589,warmup,1563,18.159
31.610,warmup,1564,21.322
31.632,warmup,1565,21.290
31.649,warmup,1566,17.404
31.670,warmup,1567,20.865
31.691,warmup,1568,21.119
31.711,warmup,1569,19.610
31.731,warmup,1570,20.323
31.750,warmup,1571,18.804
31.771,warmup,1572,20.961
31.794,warmup,1573,23.559
31.808,warmup,1574,13.616
31.829,warmup,1575,21.287
31.851,warmup,1576,22.155
31.870,warmup,1577,19.023
31.888,warmup,1578,17.865
31.911,warmup,1579,22.739
31.930,warmup,1580,19.367
31.950,warmup,1581,19.797
31.971,warmup,1582,21.234
31.989,warmup,1583,17.831
32.010,warmup,1584,21.230
32.029,warmup,1585,18.841
32.050,warmup,1586,20.734
32.076,warmup,1587,25.675
32.091,warmup,1588,15.171
32.111,warmup,1589,20.066
32.132,warmup,1590,20.707
32.151,warmup,1591,19.087
32.171,warmup,1592,20.193
32.192,warmup,1593,21.449
32.210,warmup,1594,17.414
32.230,warmup,1595,19.921
32.250,warmup,1596,20.102
32.271,warmup,1597,21.049
32.291,warmup,1598,19.987
32.309,warmup,1599,18.515
32.329,warmup,1600,19.945
32.353,warmup,1601,23.540
32.369,warmup,1602,16.441
32.389,warmup,1603,19.297
32.411,warmup,1604,22.712
32.431,warmup,1605,19.234
32.449,warmup,1606,18.119
32.472,warmup,1607,22.927
32.490,warmup,1608,18.624
32.509,warmup,1609,19.205
32.531,warmup,1610,21.919
32.550,warmup,1611,18.784
32.571,warmup,1612,20.625
32.591,warmup,1613,20.200
32.610,warmup,1614,19.161
32.634,warmup,1615,23.488
32.650,warmup,1616,16.634
32.670,warmup,1617,20.025
32.692,warmup,1618,21.566
32.710,warmup,1619,18.342
32.730,warmup,1620,20.210
32.751,warmup,1621,20.752
32.771,warmup,1622,19.898
32.790,warmup,1623,18.981
32.811,warmup,1624,20.592
32.831,warmup,1625,20.061
32.850,warmup,1626,19.807
32.870,warmup,1627,19.233
32.890,warmup,1628,20.760
32.914,warmup,1629,23.732
32.930,warmup,1630,15.426
32.951,warmup,1631,20.950
32.971,warmup,1632,20.814
32.991,warmup,1633,19.099
33.011,warmup,1634,20.364
33.032,warmup,1635,21.222
33.051,warmup,1636,18.410
33.071,warmup,1637,20.280
33.091,warmup,1638,20.713
33.111,warmup,1639,19.127
33.131,warmup,1640,19.935
33.150,warmup,1641,19.105
33.171,warmup,1642,20.964
33.194,warmup,1643,23.320
33.210,warmup,1644,15.664
33.231,warmup,1645,20.897
33.252,warmup,1646,21.075
33.272,warmup,1647,19.983
33.291,warmup,1648,18.979
33.311,warmup,1649,20.754
33.329,warmup,1650,17.636
33.351,warmup,1651,22.401
33.371,warmup,1652,20.005
33.389,warmup,1653,17.904
33.410,warmup,1654,20.945
33.429,warmup,1655,18.966
33.448,warmup,1656,19.071
33.474,warmup,1657,25.551
33.490,warmup,1658,16.265
33.510,warmup,1659,20.378
33.533,warmup,1660,22.477
33.551,warmup,1661,18.362
33.571,warmup,1662,19.557
33.592,warmup,1663,20.978
33.610,warmup,1664,18.531
33.631,warmup,1665,20.561
33.652,warmup,1666,21.116
33.670,warmup,1667,17.522
33.689,warmup,1668,19.950
33.709,warmup,1669,19.663
33.731,warmup,1670,21.395
33.753,warmup,1671,22.622
33.768,warmup,1672,15.322
33.790,warmup,1673,21.827
33.811,warmup,1674,21.195
33.830,warmup,1675,18.425
33.852,warmup,1676,22.043
33.872,warmup,1677,19.625
33.890,warmup,1678,18.166
33.911,warmup,1679,21.126
33.931,warmup,1680,19.938
33.950,warmup,1681,19.117
33.969,warmup,1682,18.976
33.990,warmup,1683,21.003
34.010,warmup,1684,20.575
34.033,warmup,1685,22.671
34.050,warmup,1686,16.492
34.070,warmup,1687,20.747
34.091,warmup,1688,20.648
34.110,warmup,1689,18.643
34.130,warmup,1690,20.711
34.151,warmup,1691,20.950
34.169,warmup,1692,18.035
34.189,warmup,1693,19.987
34.211,warmup,1694,22.029
34.230,warmup,1695,18.997
34.250,warmup,1696,20.019
34.269,warmup,1697,18.948
34.290,warmup,1698,21.018
34.314,warmup,1699,23.578
34.330,warmup,1700,16.026
34.352,warmup,1701,22.130
34.371,warmup,1702,19.285
34.390,warmup,1703,18.425
34.409,warmup,1704,19.504
34.431,warmup,1705,21.936
34.450,warmup,1706,18.341
34.469,warmup,1707,19.853
34.491,warmup,1708,21.982
34.511,warmup,1709,19.657
34.531,warmup,1710,19.706
34.551,warmup,1711,19.703
34.569,warmup,1712,18.742
34.594,warmup,1713,24.869
34.610,warmup,1714,15.602
34.630,warmup,1715,20.427
34.651,warmup,1716,21.319
34.670,warmup,1717,18.523
34.692,warmup,1718,22.255
34.712,warmup,1719,19.566
34.732,warmup,1720,19.758
34.750,warmup,1721,18.519
34.771,warmup,1722,20.858
34.791,warmup,1723,20.178
34.810,warmup,1724,19.099
34.829,warmup,1725,18.592
34.851,warmup,1726,22.314
34.874,warmup,1727,22.695
34.889,warmup,1728,15.423
34.910,warmup,1729,20.997
34.931,warmup,1730,20.833
34.949,warmup,1731,18.209
34.969,warmup,1732,20.083
34.991,warmup,1733,21.145
35.008,warmup,1734,17.738
35.029,warmup,1735,20.971
35.050,warmup,1736,20.985
35.069,warmup,1737,19.075
35.089,warmup,1738,19.901
35.109,warmup,1739,20.105
35.130,warmup,1740,21.203
35.155,warmup,1741,24.488
35.171,warmup,1742,15.746
35.191,warmup,1743,19.795
35.211,warmup,1744,20.497
35.230,warmup,1745,18.507
35.251,warmup,1746,21.071
35.271,warmup,1747,20.707
35.291,warmup,1748,19.219
35.310,warmup,1749,18.983
35.331,warmup,1750,21.636
35.350,warmup,1751,19.095
35.370,warmup,1752,19.346
35.390,warmup,1753,20.764
35.410,warmup,1754,20.133
35.433,warmup,1755,22.887
35.449,warmup,1756,15.953
35.470,warmup,1757,20.878
35.492,warmup,1758,21.376
35.509,warmup,1759,17.892
35.531,warmup,1760,21.452
35.552,warmup,1761,20.671
35.570,warmup,1762,18.167
35.590,warmup,1763,20.626
35.610,warmup,1764,20.010
35.631,warmup,1765,20.551
35.651,warmup,1766,20.286
35.671,warmup,1767,19.683
35.690,warmup,1768,19.122
35.714,warmup,1769,24.280
35.730,warmup,1770,15.673
35.750,warmup,1771,20.000
35.771,warmup,1772,20.994
35.790,warmup,1773,18.625
35.809,warmup,1774,19.791
35.832,warmup,1775,22.410
35.850,warmup,1776,18.338
35.869,warmup,1777,18.379
35.892,warmup,1778,23.291
35.910,warmup,1779,18.079
35.929,warmup,1780,18.984
35.951,warmup,1781,22.069
35.969,warmup,1782,18.077
35.994,warmup,1783,25.236
36.012,warmup,1784,17.714
36.030,warmup,1785,18.310
36.051,warmup,1786,20.581
36.070,warmup,1787,18.734
36.091,warmup,1788,21.714
36.111,warmup,1789,19.439
