t_s,phase,frame_number,interval_ms
20.269,warmup,998,20.155
20.290,warmup,999,20.260
20.310,warmup,1000,19.901
20.329,warmup,1001,19.758
20.349,warmup,1002,20.081
20.370,warmup,1003,20.181
20.390,warmup,1004,20.047
20.410,warmup,1005,20.150
20.428,warmup,1006,18.560
20.454,warmup,1007,25.313
20.469,warmup,1008,15.746
20.489,warmup,1009,19.845
20.511,warmup,1010,21.597
20.529,warmup,1011,17.761
20.549,warmup,1012,20.716
20.570,warmup,1013,20.389
20.590,warmup,1014,19.926
20.608,warmup,1015,18.753
20.631,warmup,1016,22.524
20.650,warmup,1017,18.676
20.669,warmup,1018,19.274
20.689,warmup,1019,19.778
20.709,warmup,1020,20.776
20.733,warmup,1021,23.225
20.750,warmup,1022,16.966
20.770,warmup,1023,19.875
20.791,warmup,1024,21.662
20.810,warmup,1025,18.686
20.829,warmup,1026,19.064
20.850,warmup,1027,21.212
20.870,warmup,1028,19.647
20.890,warmup,1029,20.012
20.910,warmup,1030,20.002
20.930,warmup,1031,20.175
20.950,warmup,1032,19.785
20.970,warmup,1033,20.164
20.991,warmup,1034,20.957
21.012,warmup,1035,21.171
21.030,warmup,1036,18.111
21.049,warmup,1037,18.435
21.071,warmup,1038,22.554
21.090,warmup,1039,18.560
21.110,warmup,1040,20.468
21.130,warmup,1041,19.939
21.150,warmup,1042,19.445
21.169,warmup,1043,19.747
21.189,warmup,1044,20.098
21.209,warmup,1045,19.466
21.230,warmup,1046,20.729
21.250,warmup,1047,20.186
21.270,warmup,1048,19.930
21.293,warmup,1049,22.842
21.310,warmup,1050,17.574
21.330,warmup,1051,19.560
21.350,warmup,1052,20.531
21.370,warmup,1053,19.447
21.390,warmup,1054,20.219
21.412,warmup,1055,21.664
21.430,warmup,1056,18.345
21.450,warmup,1057,20.201
21.470,warmup,1058,19.762
21.490,warmup,1059,20.185
21.510,warmup,1060,19.692
21.530,warmup,1061,20.359
21.551,warmup,1062,20.461
21.573,warmup,1063,22.841
21.590,warmup,1064,16.259
21.609,warmup,1065,18.917
21.631,warmup,1066,22.497
21.649,warmup,1067,18.363
21.670,warmup,1068,20.101
21.692,warmup,1069,22.022
21.709,warmup,1070,17.914
21.730,warmup,1071,20.400
21.751,warmup,1072,20.793
21.770,warmup,1073,18.882
21.790,warmup,1074,20.724
21.809,warmup,1075,18.824
21.832,warmup,1076,22.444
21.853,warmup,1077,21.043
21.867,warmup,1078,14.887
21.889,warmup,1079,22.002
21.911,warmup,1080,21.209
21.930,warmup,1081,19.210
21.949,warmup,1082,19.055
21.971,warmup,1083,21.648
21.990,warmup,1084,18.943
22.009,warmup,1085,19.260
22.030,warmup,1086,21.424
22.052,warmup,1087,21.549
22.070,warmup,1088,18.008
22.090,warmup,1089,20.399
22.110,warmup,1090,19.738
22.133,warmup,1091,23.327
22.150,warmup,1092,16.663
22.170,warmup,1093,20.247
22.192,warmup,1094,21.354
22.209,warmup,1095,17.632
22.229,warmup,1096,20.203
22.251,warmup,1097,21.839
22.270,warmup,1098,18.995
22.291,warmup,1099,20.555
22.310,warmup,1100,19.424
22.330,warmup,1101,19.808
22.350,warmup,1102,20.118
22.370,warmup,1103,20.289
22.389,warmup,1104,18.589
22.413,warmup,1105,23.955
22.429,warmup,1106,15.818
22.450,warmup,1107,21.234
22.472,warmup,1108,21.548
22.490,warmup,1109,18.078
22.510,warmup,1110,20.083
22.532,warmup,1111,21.845
22.551,warmup,1112,19.038
22.568,warmup,1113,17.759
22.591,warmup,1114,22.549
22.609,warmup,1115,17.679
22.629,warmup,1116,20.801
22.649,warmup,1117,20.113
22.669,warmup,1118,19.081
22.694,warmup,1119,25.765
22.709,warmup,1120,15.158
22.730,warmup,1121,20.072
22.751,warmup,1122,21.798
22.769,warmup,1123,17.966
22.790,warmup,1124,20.973
22.811,warmup,1125,21.086
22.829,warmup,1126,18.059
22.850,warmup,1127,20.406
22.870,warmup,1128,19.876
22.890,warmup,1129,20.541
22.910,warmup,1130,19.549
22.930,warmup,1131,19.932
22.949,warmup,1132,18.970
22.974,warmup,1133,25.663
22.991,warmup,1134,16.820
23.011,warmup,1135,19.972
23.033,warmup,1136,22.130
23.051,warmup,1137,17.455
23.071,warmup,1138,20.046
23.092,warmup,1139,20.942
23.111,warmup,1140,19.138
23.131,warmup,1141,20.121
23.151,warmup,1142,19.956
23.171,warmup,1143,20.180
23.191,warmup,1144,19.679
23.211,warmup,1145,20.159
23.230,warmup,1146,19.516
23.254,warmup,1147,23.585
23.270,warmup,1148,15.481
23.291,warmup,1149,21.225
23.311,warmup,1150,20.737
23.330,warmup,1151,18.940
23.349,warmup,1152,18.883
23.373,warmup,1153,23.223
23.391,warmup,1154,18.538
23.410,warmup,1155,19.286
23.430,warmup,1156,19.695
23.450,warmup,1157,20.364
23.470,warmup,1158,20.029
23.489,warmup,1159,18.841
23.511,warmup,1160,22.133
23.535,warmup,1161,23.785
23.551,warmup,1162,16.055
23.571,warmup,1163,20.127
23.592,warmup,1164,20.492
23.611,warmup,1165,19.278
23.632,warmup,1166,20.398
23.703,warmup,1168,71.164
23.714,warmup,1169,11.116
23.731,warmup,1170,17.608
23.752,warmup,1171,20.121
23.770,warmup,1172,18.674
23.790,warmup,1173,19.759
23.814,warmup,1174,24.192
23.831,warmup,1175,17.072
23.851,warmup,1176,19.686
23.872,warmup,1177,21.346
23.891,warmup,1178,18.503
23.911,warmup,1179,20.167
23.931,warmup,1180,20.332
23.951,warmup,1181,19.735
23.971,warmup,1182,19.950
23.992,warmup,1183,21.266
24.011,warmup,1184,18.936
24.032,warmup,1185,20.764
24.051,warmup,1186,18.593
24.070,warmup,1187,19.763
24.094,warmup,1188,23.854
24.109,warmup,1189,15.036
24.131,warmup,1190,21.302
24.152,warmup,1191,21.061
24.170,warmup,1192,18.722
24.191,warmup,1193,20.257
24.211,warmup,1194,20.586
24.232,warmup,1195,20.430
24.250,warmup,1196,18.688
24.272,warmup,1197,21.255
24.291,warmup,1198,19.287
24.310,warmup,1199,19.642
24.330,warmup,1200,19.081
24.351,warmup,1201,21.035
24.369,warmup,1202,18.392
24.388,warmup,1203,19.495
24.410,warmup,1204,21.799
24.432,warmup,1205,21.451
24.451,warmup,1206,18.848
24.471,warmup,1207,20.162
24.491,warmup,1208,20.443
24.510,warmup,1209,19.097
24.531,warmup,1210,20.399
24.551,warmup,1211,20.733
24.571,warmup,1212,19.286
24.591,warmup,1213,19.878
24.611,warmup,1214,19.988
24.630,warmup,1215,19.912
24.653,warmup,1216,22.963
24.669,warmup,1217,16.095
24.690,warmup,1218,20.916
24.711,warmup,1219,20.861
24.730,warmup,1220,19.157
24.750,warmup,1221,20.035
24.772,warmup,1222,21.949
24.791,warmup,1223,18.991
24.811,warmup,1224,19.810
24.831,warmup,1225,19.847
24.851,warmup,1226,20.101
24.869,warmup,1227,17.830
24.890,warmup,1228,20.732
24.912,warmup,1229,22.089
24.934,warmup,1230,22.665
24.951,warmup,1231,16.516
24.971,warmup,1232,20.010
24.992,warmup,1233,21.365
25.011,warmup,1234,19.048
25.031,warmup,1235,19.943
25.052,warmup,1236,20.665
25.071,warmup,1237,18.944
25.091,warmup,1238,20.433
25.111,warmup,1239,19.694
25.130,warmup,1240,18.849
25.150,warmup,1241,20.186
25.170,warmup,1242,19.981
25.191,warmup,1243,20.773
25.214,warmup,1244,23.329
25.230,warmup,1245,15.505
25.251,warmup,1246,20.849
25.272,warmup,1247,21.141
25.291,warmup,1248,18.821
25.312,warmup,1249,21.194
25.332,warmup,1250,19.951
25.351,warmup,1251,18.917
25.370,warmup,1252,19.586
25.391,warmup,1253,20.420
25.411,warmup,1254,20.128
25.429,warmup,1255,18.361
25.450,warmup,1256,20.909
25.470,warmup,1257,20.223
25.494,warmup,1258,24.210
25.511,warmup,1259,16.835
25.530,warmup,1260,18.761
25.552,warmup,1261,22.060
25.570,warmup,1262,17.457
25.590,warmup,1263,20.529
25.612,warmup,1264,21.637
25.629,warmup,1265,17.798
25.651,warmup,1266,21.163
25.671,warmup,1267,20.543
25.690,warmup,1268,19.005
25.709,warmup,1269,19.108
25.729,warmup,1270,20.182
25.751,warmup,1271,21.105
25.774,warmup,1272,23.345
25.790,warmup,1273,16.202
25.811,warmup,1274,20.765
25.832,warmup,1275,20.895
25.850,warmup,1276,18.354
25.870,warmup,1277,20.215
25.892,warmup,1278,21.337
25.911,warmup,1279,19.038
25.929,warmup,1280,18.696
25.952,warmup,1281,22.931
25.970,warmup,1282,17.954
25.991,warmup,1283,20.235
26.010,warmup,1284,18.999
26.031,warmup,1285,21.130
26.054,warmup,1286,23.341
26.070,warmup,1287,16.201
26.091,warmup,1288,20.442
26.111,warmup,1289,20.462
26.130,warmup,1290,19.250
26.150,warmup,1291,19.908
26.171,warmup,1292,21.081
26.190,warmup,1293,18.797
26.211,warmup,1294,20.390
26.230,warmup,1295,19.639
26.250,warmup,1296,20.247
26.270,warmup,1297,19.803
26.289,warmup,1298,19.191
26.310,warmup,1299,21.000
26.334,warmup,1300,23.062
26.350,warmup,1301,16.018
26.371,warmup,1302,21.137
26.391,warmup,1303,20.449
26.409,warmup,1304,18.294
26.430,warmup,1305,20.165
26.451,warmup,1306,21.385
26.470,warmup,1307,19.453
26.490,warmup,1308,19.122
26.512,warmup,1309,22.418
26.530,warmup,1310,17.549
26.552,warmup,1311,22.424
26.571,warmup,1312,18.650
26.591,warmup,1313,20.174
26.614,warmup,1314,22.874
26.630,warmup,1315,16.810
26.651,warmup,1316,20.096
26.671,warmup,1317,20.672
26.691,warmup,1318,19.346
26.711,warmup,1319,19.977
26.732,warmup,1320,21.135
26.749,warmup,1321,17.779
26.770,warmup,1322,21.034
26.792,warmup,1323,21.794
26.810,warmup,1324,17.820
26.831,warmup,1325,21.214
26.850,warmup,1326,18.606
26.870,warmup,1327,19.819
26.894,warmup,1328,24.219
26.910,warmup,1329,16.470
26.930,warmup,1330,19.696
26.952,warmup,1331,22.203
26.971,warmup,1332,18.609
26.991,warmup,1333,20.109
27.013,warmup,1334,21.619
27.031,warmup,1335,18.465
27.051,warmup,1336,19.641
27.071,warmup,1337,20.018
27.091,warmup,1338,20.488
27.111,warmup,1339,19.699
27.130,warmup,1340,18.931
27.151,warmup,1341,20.913
27.175,warmup,1342,23.812
27.191,warmup,1343,16.233
27.211,warmup,1344,20.142
27.232,warmup,1345,20.801
27.250,warmup,1346,18.265
27.271,warmup,1347,20.994
27.292,warmup,1348,20.517
27.310,warmup,1349,18.171
27.331,warmup,1350,20.794
27.351,warmup,1351,20.970
27.370,warmup,1352,18.943
27.391,warmup,1353,20.204
27.410,warmup,1354,19.103
27.431,warmup,1355,20.906
27.455,warmup,1356,23.895
27.471,warmup,1357,16.250
27.491,warmup,1358,19.899
27.513,warmup,1359,21.954
27.531,warmup,1360,18.178
27.551,warmup,1361,19.922
27.571,warmup,1362,20.526
27.588,warmup,1363,17.091
27.610,warmup,1364,22.082
27.632,warmup,1365,21.114
27.651,warmup,1366,19.469
27.671,warmup,1367,19.499
27.690,warmup,1368,18.971
27.711,warmup,1369,21.317
27.733,warmup,1370,22.169
27.750,warmup,1371,17.083
27.770,warmup,1372,20.026
27.792,warmup,1373,21.485
27.811,warmup,1374,19.335
27.831,warmup,1375,20.012
27.853,warmup,1376,21.787
27.869,warmup,1377,16.390
27.891,warmup,1378,21.640
27.911,warmup,1379,20.008
27.931,warmup,1380,20.258
27.948,warmup,1381,17.459
27.969,warmup,1382,20.914
27.992,warmup,1383,22.262
28.014,warmup,1384,22.641
28.030,warmup,1385,15.555
28.050,warmup,1386,20.442
28.071,warmup,1387,20.537
28.090,warmup,1388,18.838
28.111,warmup,1389,20.942
28.131,warmup,1390,20.368
28.150,warmup,1391,19.448
28.171,warmup,1392,20.477
28.192,warmup,1393,21.439
28.211,warmup,1394,18.268
28.230,warmup,1395,19.891
28.248,warmup,1396,17.852
28.270,warmup,1397,22.141
28.293,warmup,1398,23.007
28.311,warmup,1399,17.110
28.330,warmup,1400,19.802
28.351,warmup,1401,21.061
28.370,warmup,1402,18.143
28.390,warmup,1403,20.014
28.411,warmup,1404,21.678
28.431,warmup,1405,19.550
28.449,warmup,1406,18.313
28.470,warmup,1407,20.694
28.490,warmup,1408,20.310
28.509,warmup,1409,19.227
28.531,warmup,1410,21.976
28.550,warmup,1411,18.839
28.573,warmup,1412,23.239
28.589,warmup,1413,15.986
28.610,warmup,1414,20.737
28.631,warmup,1415,21.191
28.649,warmup,1416,18.066
28.670,warmup,1417,20.839
28.692,warmup,1418,21.929
28.710,warmup,1419,18.175
28.730,warmup,1420,19.986
28.751,warmup,1421,20.963
28.769,warmup,1422,17.852
28.790,warmup,1423,20.721
28.809,warmup,1424,19.370
28.830,warmup,1425,21.180
28.853,warmup,1426,22.460
28.870,warmup,1427,16.748
28.890,warmup,1428,20.475
28.911,warmup,1429,21.018
28.931,warmup,1430,19.462
28.950,warmup,1431,19.797
28.971,warmup,1432,20.844
28.992,warmup,1433,20.310
29.011,warmup,1434,19.031
29.033,warmup,1435,22.012
29.051,warmup,1436,18.641
29.070,warmup,1437,19.026
29.090,warmup,1438,19.275
29.110,warmup,1439,20.605
29.134,warmup,1440,23.943
29.150,warmup,1441,15.410
29.170,warmup,1442,20.970
29.192,warmup,1443,21.723
29.208,warmup,1444,16.186
29.230,warmup,1445,21.242
29.251,warmup,1446,21.481
29.270,warmup,1447,19.337
29.290,warmup,1448,19.832
29.312,warmup,1449,21.286
29.331,warmup,1450,19.647
29.350,warmup,1451,19.166
29.370,warmup,1452,19.420
29.390,warmup,1453,20.476
29.415,warmup,1454,24.907
29.429,warmup,1455,14.124
29.450,warmup,1456,20.319
29.472,warmup,1457,22.049
29.489,warmup,1458,17.325
29.511,warmup,1459,22.329
29.532,warmup,1460,20.877
29.550,warmup,1461,18.279
29.570,warmup,1462,19.974
29.592,warmup,1463,21.281
29.610,warmup,1464,18.703
29.630,warmup,1465,20.017
29.650,warmup,1466,19.701
29.671,warmup,1467,20.615
29.695,warmup,1468,23.873
29.711,warmup,1469,16.344
29.731,warmup,1470,19.858
29.753,warmup,1471,21.759
29.771,warmup,1472,18.079
29.791,warmup,1473,19.910
29.811,warmup,1474,20.817
29.829,warmup,1475,17.966
29.851,warmup,1476,21.295
29.872,warmup,1477,20.850
29.889,warmup,1478,17.741
29.911,warmup,1479,21.903
29.930,warmup,1480,19.113
29.950,warmup,1481,20.205
29.974,warmup,1482,23.341
29.989,warmup,1483,15.656
30.011,warmup,1484,21.351
30.032,warmup,1485,21.601
30.050,warmup,1486,17.831
30.070,warmup,1487,20.136
30.092,warmup,1488,21.232
30.110,warmup,1489,18.507
30.130,warmup,1490,20.272
30.151,warmup,1491,21.007
30.170,warmup,1492,19.015
30.191,warmup,1493,20.890
30.209,warmup,1494,18.129
30.228,warmup,1495,18.945
30.253,warmup,1496,25.009
30.270,warmup,1497,17.048
30.290,warmup,1498,19.916
30.312,warmup,1499,21.720
30.330,warmup,1500,18.137
30.350,warmup,1501,20.076
30.371,warmup,1502,20.855
30.390,warmup,1503,19.057
30.410,warmup,1504,20.111
30.432,warmup,1505,21.532
30.450,warmup,1506,18.592
30.470,warmup,1507,19.386
30.490,warmup,1508,20.284
30.510,warmup,1509,20.343
30.535,warmup,1510,24.215
30.550,warmup,1511,15.417
30.571,warmup,1512,21.093
30.593,warmup,1513,22.148
30.611,warmup,1514,17.837
30.632,warmup,1515,20.329
30.652,warmup,1516,20.693
30.672,warmup,1517,19.967
30.691,warmup,1518,18.993
30.711,warmup,1519,20.050
30.730,warmup,1520,18.796
30.751,warmup,1521,20.784
30.771,warmup,1522,20.158
30.791,warmup,1523,19.621
30.814,warmup,1524,23.297
30.828,warmup,1525,14.485
30.850,warmup,1526,22.021
30.871,warmup,1527,20.925
30.890,warmup,1528,18.417
30.910,warmup,1529,20.715
30.932,warmup,1530,21.574
30.949,warmup,1531,17.423
30.970,warmup,1532,20.979
30.993,warmup,1533,22.273
31.011,warmup,1534,18.240
31.030,warmup,1535,18.873
31.049,warmup,1536,19.441
31.070,warmup,1537,21.067
31.094,warmup,1538,23.913
31.109,warmup,1539,15.082
31.131,warmup,1540,21.210
31.151,warmup,1541,20.205
31.170,warmup,1542,18.893
31.190,warmup,1543,20.673
31.213,warmup,1544,23.156
31.233,warmup,1545,19.590
31.249,warmup,1546,16.137
31.270,warmup,1547,20.854
31.290,warmup,1548,19.806
31.311,warmup,1549,21.308
31.329,warmup,1550,17.729
31.351,warmup,1551,22.120
31.375,warmup,1552,24.005
31.390,warmup,1553,14.916
31.411,warmup,1554,21.178
31.432,warmup,1555,20.729
31.450,warmup,1556,18.271
31.470,warmup,1557,20.234
31.491,warmup,1558,21.080
31.509,warmup,1559,17.961
31.530,warmup,1560,20.362
31.552,warmup,1561,22.250
31.570,warmup,1562,18.498
31.591,warmup,1563,20.355
31.611,warmup,1564,19.749
31.631,warmup,1565,19.962
31.656,warmup,1566,25.163
31.670,warmup,1567,14.110
31.692,warmup,1568,22.111
31.711,warmup,1569,19.325
31.731,warmup,1570,19.616
31.752,warmup,1571,21.002
31.772,warmup,1572,19.921
31.791,warmup,1573,19.440
31.810,warmup,1574,18.848
31.831,warmup,1575,21.037
31.851,warmup,1576,20.218
31.871,warmup,1577,19.643
31.890,warmup,1578,18.705
31.910,warmup,1579,20.773
31.934,warmup,1580,23.410
31.949,warmup,1581,15.549
31.971,warmup,1582,21.372
31.992,warmup,1583,21.448
32.011,warmup,1584,19.188
32.032,warmup,1585,20.898
32.052,warmup,1586,19.251
32.071,warmup,1587,19.532
32.092,warmup,1588,20.659
32.111,warmup,1589,19.305
32.131,warmup,1590,20.206
32.151,warmup,1591,19.927
32.170,warmup,1592,19.044
32.191,warmup,1593,20.888
32.215,warmup,1594,24.035
32.231,warmup,1595,15.887
32.251,warmup,1596,20.069
32.272,warmup,1597,20.963
32.291,warmup,1598,19.109
32.311,warmup,1599,20.306
32.333,warmup,1600,21.507
32.351,warmup,1601,18.139
32.371,warmup,1602,20.293
32.390,warmup,1603,18.673
32.411,warmup,1604,20.904
32.431,warmup,1605,19.755
32.450,warmup,1606,19.240
32.470,warmup,1607,19.869
32.493,warmup,1608,23.090
32.510,warmup,1609,16.599
32.531,warmup,1610,21.636
32.553,warmup,1611,21.451
32.572,warmup,1612,18.920
32.592,warmup,1613,20.137
32.612,warmup,1614,20.349
32.630,warmup,1615,17.964
32.652,warmup,1616,21.900
32.673,warmup,1617,20.629
32.691,warmup,1618,18.658
32.710,warmup,1619,18.912
32.731,warmup,1620,21.367
32.751,warmup,1621,19.877
32.775,warmup,1622,23.522
32.791,warmup,1623,16.085
32.811,warmup,1624,19.998
32.832,warmup,1625,21.302
32.851,warmup,1626,18.460
32.871,warmup,1627,20.107
32.891,warmup,1628,20.646
32.909,warmup,1629,17.660
32.930,warmup,1630,21.131
32.951,warmup,1631,20.886
32.970,warmup,1632,19.126
32.991,warmup,1633,20.287
33.010,warmup,1634,19.109
33.031,warmup,1635,20.902
33.054,warmup,1636,22.971
33.069,warmup,1637,15.544
33.091,warmup,1638,21.656
33.111,warmup,1639,20.030
33.131,warmup,1640,20.080
33.151,warmup,1641,20.114
33.172,warmup,1642,20.974
33.190,warmup,1643,18.256
33.212,warmup,1644,21.713
33.231,warmup,1645,18.808
33.250,warmup,1646,19.405
33.269,warmup,1647,19.104
33.289,warmup,1648,20.176
33.311,warmup,1649,21.143
33.334,warmup,1650,23.201
33.350,warmup,1651,16.748
33.372,warmup,1652,21.069
33.391,warmup,1653,19.629
33.411,warmup,1654,19.343
33.431,warmup,1655,20.002
33.453,warmup,1656,22.503
33.470,warmup,1657,17.383
33.489,warmup,1658,18.574
33.511,warmup,1659,22.336
33.530,warmup,1660,18.397
33.550,warmup,1661,20.760
33.571,warmup,1662,20.070
33.589,warmup,1663,18.926
33.614,warmup,1664,24.262
33.629,warmup,1665,15.543
33.651,warmup,1666,21.364
33.672,warmup,1667,21.367
33.689,warmup,1668,17.250
33.711,warmup,1669,21.528
33.732,warmup,1670,20.776
33.749,warmup,1671,17.865
33.771,warmup,1672,21.226
33.792,warmup,1673,21.211
33.810,warmup,1674,18.113
33.831,warmup,1675,21.428
33.850,warmup,1676,18.515
33.871,warmup,1677,21.181
33.894,warmup,1678,23.349
33.910,warmup,1679,15.535
33.931,warmup,1680,20.619
33.951,warmup,1681,20.561
33.970,warmup,1682,18.350
33.991,warmup,1683,21.261
34.012,warmup,1684,21.330
34.030,warmup,1685,17.957
34.051,warmup,1686,20.446
34.071,warmup,1687,20.047
34.091,warmup,1688,20.462
34.110,warmup,1689,19.438
34.130,warmup,1690,19.082
34.151,warmup,1691,21.031
34.174,warmup,1692,23.330
34.190,warmup,1693,16.533
34.211,warmup,1694,20.250
34.231,warmup,1695,20.533
34.250,warmup,1696,19.234
34.270,warmup,1697,20.029
34.291,warmup,1698,20.813
34.312,warmup,1699,20.447
34.332,warmup,1700,20.314
34.354,warmup,1701,22.161
34.370,warmup,1702,16.150
34.391,warmup,1703,20.246
34.411,warmup,1704,20.025
34.430,warmup,1705,19.774
34.454,warmup,1706,23.403
34.469,warmup,1707,15.439
34.490,warmup,1708,20.973
34.512,warmup,1709,21.529
34.531,warmup,1710,18.908
34.551,warmup,1711,19.927
34.571,warmup,1712,20.710
34.591,warmup,1713,19.524
34.609,warmup,1714,18.528
34.633,warmup,1715,23.242
34.650,warmup,1716,17.372
34.670,warmup,1717,20.044
34.690,warmup,1718,20.015
34.711,warmup,1719,21.364
34.735,warmup,1720,23.314
34.750,warmup,1721,15.384
34.771,warmup,1722,21.097
34.792,warmup,1723,20.907
34.809,warmup,1724,16.490
34.831,warmup,1725,22.844
34.851,warmup,1726,19.594
34.871,warmup,1727,19.617
34.891,warmup,1728,19.939
34.910,warmup,1729,19.106
34.931,warmup,1730,21.437
34.951,warmup,1731,19.916
34.971,warmup,1732,20.174
34.990,warmup,1733,19.038
35.015,warmup,1734,24.797
35.032,warmup,1735,16.468
35.050,warmup,1736,18.442
35.071,warmup,1737,20.947
35.090,warmup,1738,19.510
35.111,warmup,1739,20.749
35.132,warmup,1740,20.936
35.150,warmup,1741,17.886
35.171,warmup,1742,20.508
35.191,warmup,1743,20.769
35.210,warmup,1744,18.719
35.231,warmup,1745,21.044
35.250,warmup,1746,18.953
35.271,warmup,1747,21.163
35.294,warmup,1748,23.034
35.310,warmup,1749,15.864
35.332,warmup,1750,21.784
35.351,warmup,1751,19.535
35.371,warmup,1752,19.804
35.391,warmup,1753,19.843
35.412,warmup,1754,21.434
35.430,warmup,1755,17.228
35.449,warmup,1756,19.734
35.471,warmup,1757,21.516
35.489,warmup,1758,18.517
35.511,warmup,1759,21.515
35.531,warmup,1760,19.933
35.551,warmup,1761,19.773
35.575,warmup,1762,24.241
35.590,warmup,1763,14.642
35.610,warmup,1764,20.226
35.631,warmup,1765,21.014
35.649,warmup,1766,18.494
35.670,warmup,1767,20.521
35.692,warmup,1768,22.418
35.710,warmup,1769,17.492
35.732,warmup,1770,21.831
35.752,warmup,1771,20.254
35.769,warmup,1772,17.696
35.790,warmup,1773,20.539
35.810,warmup,1774,19.814
35.832,warmup,1775,21.810
35.854,warmup,1776,22.318
35.871,warmup,1777,16.624
35.889,warmup,1778,18.857
35.912,warmup,1779,22.088
35.929,warmup,1780,17.811
35.950,warmup,1781,20.269
35.971,warmup,1782,21.526
35.990,warmup,1783,19.083
36.010,warmup,1784,20.041
36.032,warmup,1785,22.163
36.050,warmup,1786,17.549
36.071,warmup,1787,21.186
36.090,warmup,1788,19.302
36.111,warmup,1789,20.369
36.133,warmup,1790,21.962
36.150,warmup,1791,16.962
36.170,warmup,1792,19.889
36.192,warmup,1793,22.215
